time,latitude,longitude
1701650689.2713137,nan,nan
1701650689.2797198,nan,nan
1701650689.2824118,nan,nan
1701650689.2838423,nan,nan
1701650689.2846515,nan,nan
1701650689.2857351,nan,nan
1701650689.287466,nan,nan
1701650689.2881136,nan,nan
1701650689.2898548,nan,nan
1701650689.2915845,nan,nan
1701650689.2931402,nan,nan
1701650689.2998903,nan,nan
1701650689.3016522,nan,nan
1701650689.3031356,nan,nan
1701650689.3049214,nan,nan
1701650689.306369,nan,nan
1701650689.3076966,nan,nan
1701650689.309385,nan,nan
1701650689.3105876,nan,nan
1701650689.3133287,nan,nan
1701650689.314901,nan,nan
1701650689.3158884,nan,nan
1701650689.3169534,nan,nan
1701650689.3181229,nan,nan
1701650689.3189168,nan,nan
1701650689.3202088,nan,nan
1701650689.3260963,nan,nan
1701650689.3284147,nan,nan
1701650689.3309648,nan,nan
1701650689.3332536,nan,nan
1701650689.3355272,nan,nan
1701650689.337447,nan,nan
1701650689.344274,nan,nan
1701650689.3455355,nan,nan
1701650689.3470144,nan,nan
1701650689.3475034,nan,nan
1701650689.3490343,nan,nan
1701650689.3508282,nan,nan
1701650689.3515396,nan,nan
1701650689.352922,nan,nan
1701650689.355002,nan,nan
1701650689.356615,nan,nan
1701650689.3576946,nan,nan
1701650689.3600059,nan,nan
1701650689.363163,nan,nan
1701650689.36608,nan,nan
1701650689.3677878,nan,nan
1701650689.3724787,nan,nan
1701650689.3756096,nan,nan
1701650689.3770924,nan,nan
1701650689.3844483,nan,nan
1701650689.3859813,nan,nan
1701650689.3871808,nan,nan
1701650689.3891551,nan,nan
1701650689.3904355,nan,nan
1701650689.395647,nan,nan
1701650689.3967779,nan,nan
1701650689.3979328,nan,nan
1701650689.400011,nan,nan
1701650689.405056,nan,nan
1701650689.4066098,nan,nan
1701650689.4084914,nan,nan
1701650689.4097497,nan,nan
1701650689.4116733,nan,nan
1701650689.412968,nan,nan
1701650689.4143083,nan,nan
1701650689.4222245,nan,nan
1701650689.4234033,nan,nan
1701650689.4248707,nan,nan
1701650689.4248724,nan,nan
1701650689.4290233,nan,nan
1701650689.429027,nan,nan
1701650689.4306927,nan,nan
1701650689.4306967,nan,nan
1701650689.4323533,nan,nan
1701650689.4335508,nan,nan
1701650689.435211,nan,nan
1701650689.4366472,nan,nan
1701650689.4379659,nan,nan
1701650689.4392343,nan,nan
1701650689.4407125,nan,nan
1701650689.4458766,nan,nan
1701650689.447548,nan,nan
1701650689.451334,nan,nan
1701650689.4541545,nan,nan
1701650689.4562,nan,nan
1701650689.4596887,nan,nan
1701650689.460886,nan,nan
1701650689.4675553,nan,nan
1701650689.4688401,nan,nan
1701650689.470071,nan,nan
1701650689.4715896,nan,nan
1701650689.4735413,nan,nan
1701650689.474815,nan,nan
1701650689.4759202,nan,nan
1701650689.4773786,nan,nan
1701650689.4786167,nan,nan
1701650689.4804318,nan,nan
1701650689.4822187,nan,nan
1701650689.4848418,nan,nan
1701650689.4860647,nan,nan
1701650689.4931412,nan,nan
1701650689.4943404,nan,nan
1701650689.4991598,nan,nan
1701650689.5005527,nan,nan
1701650689.5023048,nan,nan
1701650689.5023067,nan,nan
1701650689.5076315,nan,nan
1701650689.5113049,nan,nan
1701650689.5120237,nan,nan
1701650689.5129776,nan,nan
1701650689.5189412,nan,nan
1701650689.5214345,nan,nan
1701650689.5224648,nan,nan
1701650689.5252771,nan,nan
1701650689.5269847,nan,nan
1701650689.5289817,nan,nan
1701650689.531123,nan,nan
1701650689.532879,nan,nan
1701650689.5344174,nan,nan
1701650689.5378845,nan,nan
1701650689.5392437,nan,nan
1701650689.540529,nan,nan
1701650689.5419953,nan,nan
1701650689.5451846,nan,nan
1701650689.5464714,nan,nan
1701650689.5472405,nan,nan
1701650689.5497572,nan,nan
1701650689.5509157,nan,nan
1701650689.5521677,nan,nan
1701650689.556503,nan,nan
1701650689.5578592,nan,nan
1701650689.5592837,nan,nan
1701650689.5609696,nan,nan
1701650689.5626948,nan,nan
1701650689.5640218,nan,nan
1701650689.5663342,nan,nan
1701650689.5671709,nan,nan
1701650689.5720603,nan,nan
1701650689.5756586,nan,nan
1701650689.5781126,nan,nan
1701650689.5803664,nan,nan
1701650689.583239,nan,nan
1701650689.5846367,nan,nan
1701650689.5912707,nan,nan
1701650689.592416,nan,nan
1701650689.5946887,nan,nan
1701650689.5967832,nan,nan
1701650689.598095,nan,nan
1701650689.5998213,nan,nan
1701650689.601943,nan,nan
1701650689.6030917,nan,nan
1701650689.6045606,nan,nan
1701650689.6064582,nan,nan
1701650689.6071591,nan,nan
1701650689.6098928,nan,nan
1701650689.6110306,nan,nan
1701650689.618759,nan,nan
1701650689.619654,nan,nan
1701650689.6254823,nan,nan
1701650689.6264696,nan,nan
1701650689.627637,nan,nan
1701650689.6288276,nan,nan
1701650689.6300366,nan,nan
1701650689.6315572,nan,nan
1701650689.6332886,nan,nan
1701650689.634687,nan,nan
1701650689.6435335,nan,nan
1701650689.6447728,nan,nan
1701650689.6458359,nan,nan
1701650689.6476598,nan,nan
1701650689.6499572,nan,nan
1701650689.6512098,nan,nan
1701650689.6532815,nan,nan
1701650689.6560633,nan,nan
1701650689.657197,nan,nan
1701650689.658006,nan,nan
1701650689.6604307,nan,nan
1701650689.661769,nan,nan
1701650689.664661,nan,nan
1701650689.6657846,nan,nan
1701650689.6672773,nan,nan
1701650689.6686058,nan,nan
1701650689.6705797,nan,nan
1701650689.6718054,nan,nan
1701650689.6769207,nan,nan
1701650689.678427,nan,nan
1701650689.6798437,nan,nan
1701650689.681767,nan,nan
1701650689.6847281,nan,nan
1701650689.685998,nan,nan
1701650689.6873975,nan,nan
1701650689.6879258,nan,nan
1701650689.6891959,nan,nan
1701650689.69071,nan,nan
1701650689.6941493,nan,nan
1701650689.6968021,nan,nan
1701650689.7028983,nan,nan
1701650689.7054305,nan,nan
1701650689.7075787,nan,nan
1701650689.7091887,nan,nan
1701650689.7117546,nan,nan
1701650689.713847,nan,nan
1701650689.7153733,nan,nan
1701650689.7198226,nan,nan
1701650689.7223656,nan,nan
1701650689.7246614,nan,nan
1701650689.72693,nan,nan
1701650689.7286246,nan,nan
1701650689.7304597,nan,nan
1701650689.7368898,nan,nan
1701650689.7375183,nan,nan
1701650689.744138,nan,nan
1701650689.7461815,nan,nan
1701650689.7477586,nan,nan
1701650689.749519,nan,nan
1701650689.7513058,nan,nan
1701650689.7520351,nan,nan
1701650689.7534893,nan,nan
1701650689.7547648,nan,nan
1701650689.756727,nan,nan
1701650689.758217,nan,nan
1701650689.7598865,nan,nan
1701650689.7628722,nan,nan
1701650689.7677507,nan,nan
1701650689.7699587,nan,nan
1701650689.7721272,nan,nan
1701650689.774229,nan,nan
1701650689.781672,nan,nan
1701650689.7830267,nan,nan
1701650689.784459,nan,nan
1701650689.7862298,nan,nan
1701650689.7875204,nan,nan
1701650689.7891512,nan,nan
1701650689.790856,nan,nan
1701650689.7920208,nan,nan
1701650689.79441,nan,nan
1701650689.7950706,nan,nan
1701650689.797229,nan,nan
1701650689.79775,nan,nan
1701650689.8000102,nan,nan
1701650689.8006406,nan,nan
1701650689.802251,nan,nan
1701650689.8266184,nan,nan
1701650689.8266196,nan,nan
1701650689.8266225,nan,nan
1701650689.826625,nan,nan
1701650689.8266277,nan,nan
1701650689.8266308,nan,nan
1701650689.826632,nan,nan
1701650689.8266344,nan,nan
1701650689.8266368,nan,nan
1701650689.8266397,nan,nan
1701650689.8266413,nan,nan
1701650689.8367186,nan,nan
1701650689.836721,nan,nan
1701650689.8367226,nan,nan
1701650689.8367252,nan,nan
1701650689.8401046,nan,nan
1701650689.8401062,nan,nan
1701650689.8471873,nan,nan
1701650689.8471892,nan,nan
1701650689.8531578,nan,nan
1701650689.8546357,nan,nan
1701650689.8638852,nan,nan
1701650689.86389,nan,nan
1701650689.8638911,nan,nan
1701650689.8638923,nan,nan
1701650689.863894,nan,nan
1701650689.8638952,nan,nan
1701650689.8638964,nan,nan
1701650689.8668292,nan,nan
1701650689.8668349,nan,nan
1701650689.8668368,nan,nan
1701650689.866838,nan,nan
1701650689.8668394,nan,nan
1701650689.8668408,nan,nan
1701650689.866842,nan,nan
1701650689.8668435,nan,nan
1701650689.8716571,nan,nan
1701650689.8729637,nan,nan
1701650689.8740265,nan,nan
1701650689.948302,nan,nan
1701650689.9483047,nan,nan
1701650689.948307,nan,nan
1701650689.9483094,nan,nan
1701650689.9483106,nan,nan
1701650689.9483128,nan,nan
1701650689.9483209,nan,nan
1701650689.9483228,nan,nan
1701650689.948324,nan,nan
1701650689.948326,nan,nan
1701650689.948328,nan,nan
1701650689.9483306,nan,nan
1701650689.9483328,nan,nan
1701650689.948335,nan,nan
1701650689.948337,nan,nan
1701650689.9483407,nan,nan
1701650689.9483418,nan,nan
1701650689.9483447,nan,nan
1701650689.9483607,nan,nan
1701650689.9483628,nan,nan
1701650689.948364,nan,nan
1701650689.9483664,nan,nan
1701650689.9483685,nan,nan
1701650689.9483707,nan,nan
1701650689.9483728,nan,nan
1701650689.9483752,nan,nan
1701650689.9483774,nan,nan
1701650689.9483798,nan,nan
1701650689.948381,nan,nan
1701650689.9483838,nan,nan
1701650689.9483857,nan,nan
1701650689.9483879,nan,nan
1701650689.9483893,nan,nan
1701650689.960812,nan,nan
1701650689.9608147,nan,nan
1701650689.960816,nan,nan
1701650689.9608178,nan,nan
1701650689.9608204,nan,nan
1701650689.9608226,nan,nan
1701650689.970444,nan,nan
1701650689.9704456,nan,nan
1701650689.970447,nan,nan
1701650689.9753168,nan,nan
1701650689.9778645,nan,nan
1701650689.980877,nan,nan
1701650689.9873807,nan,nan
1701650689.9889503,nan,nan
1701650689.9941661,nan,nan
1701650689.9954011,nan,nan
1701650690.0021453,nan,nan
1701650690.0046196,nan,nan
1701650690.007658,nan,nan
1701650690.0108864,nan,nan
1701650690.0122352,nan,nan
1701650690.0178592,nan,nan
1701650690.0190413,nan,nan
1701650690.0218863,nan,nan
1701650690.026062,nan,nan
1701650690.0297668,nan,nan
1701650690.031218,nan,nan
1701650690.0330513,nan,nan
1701650690.0369954,nan,nan
1701650690.0384023,nan,nan
1701650690.0399013,nan,nan
1701650690.0431867,nan,nan
1701650690.044257,nan,nan
1701650690.044851,nan,nan
1701650690.047009,nan,nan
1701650690.04876,nan,nan
1701650690.0523264,nan,nan
1701650690.0534103,nan,nan
1701650690.0545762,nan,nan
1701650690.0569937,nan,nan
1701650690.0587468,nan,nan
1701650690.0636818,nan,nan
1701650690.0656292,nan,nan
1701650690.067249,nan,nan
1701650690.0696747,nan,nan
1701650690.0715108,nan,nan
1701650690.0728831,nan,nan
1701650690.074184,nan,nan
1701650690.0757215,nan,nan
1701650690.0816617,nan,nan
1701650690.0836716,nan,nan
1701650690.087348,nan,nan
1701650690.0892472,nan,nan
1701650690.0930355,nan,nan
1701650690.0942893,nan,nan
1701650690.0959835,nan,nan
1701650690.09792,nan,nan
1701650690.1005661,nan,nan
1701650690.1020722,nan,nan
1701650690.103653,nan,nan
1701650690.1061974,nan,nan
1701650690.1081054,nan,nan
1701650690.1367636,nan,nan
1701650690.136766,nan,nan
1701650690.1367671,nan,nan
1701650690.1367707,nan,nan
1701650690.136773,nan,nan
1701650690.1367755,nan,nan
1701650690.136778,nan,nan
1701650690.1367793,nan,nan
1701650690.1367817,nan,nan
1701650690.136784,nan,nan
1701650690.1367874,nan,nan
1701650690.1466882,nan,nan
1701650690.1466937,nan,nan
1701650690.1466959,nan,nan
1701650690.1466973,nan,nan
1701650690.1526656,nan,nan
1701650690.1561897,nan,nan
1701650690.1572845,nan,nan
1701650690.1587977,nan,nan
1701650690.161851,nan,nan
1701650690.1629877,nan,nan
1701650690.1686797,nan,nan
1701650690.1705883,nan,nan
1701650690.172291,nan,nan
1701650690.174101,nan,nan
1701650690.1764755,nan,nan
1701650690.1778295,nan,nan
1701650690.1791995,nan,nan
1701650690.180565,nan,nan
1701650690.1828706,nan,nan
1701650690.1847126,nan,nan
1701650690.1859636,nan,nan
1701650690.1881597,nan,nan
1701650690.1905117,nan,nan
1701650690.1977139,nan,nan
1701650690.1991756,nan,nan
1701650690.200304,nan,nan
1701650690.2011886,nan,nan
1701650690.203631,nan,nan
1701650690.2052505,nan,nan
1701650690.2066967,nan,nan
1701650690.2080605,nan,nan
1701650690.2124572,nan,nan
1701650690.2142365,nan,nan
1701650690.2191718,nan,nan
1701650690.220554,nan,nan
1701650690.22705,nan,nan
1701650690.2286785,nan,nan
1701650690.2316678,nan,nan
1701650690.2332017,nan,nan
1701650690.2347276,nan,nan
1701650690.2362921,nan,nan
1701650690.2378025,nan,nan
1701650690.2400103,nan,nan
1701650690.24439,nan,nan
1701650690.2443917,nan,nan
1701650690.2463255,nan,nan
1701650690.2472944,nan,nan
1701650690.2512345,nan,nan
1701650690.2591383,nan,nan
1701650690.261169,nan,nan
1701650690.263931,nan,nan
1701650690.2662249,nan,nan
1701650690.271712,nan,nan
1701650690.2792242,nan,nan
1701650690.28012,nan,nan
1701650690.2823374,nan,nan
1701650690.2830827,nan,nan
1701650690.2845855,nan,nan
1701650690.2851067,nan,nan
1701650690.2865908,nan,nan
1701650690.2893646,nan,nan
1701650690.2922723,nan,nan
1701650690.2967699,nan,nan
1701650690.303286,nan,nan
1701650690.305456,nan,nan
1701650690.3072255,nan,nan
1701650690.3103902,nan,nan
1701650690.3111172,nan,nan
1701650690.3130748,nan,nan
1701650690.3145804,nan,nan
1701650690.3180542,nan,nan
1701650690.3197103,nan,nan
1701650690.3213136,nan,nan
1701650690.3233333,nan,nan
1701650690.3240926,nan,nan
1701650690.3305473,nan,nan
1701650690.332063,nan,nan
1701650690.332919,nan,nan
1701650690.3346894,nan,nan
1701650690.3357074,nan,nan
1701650690.336236,nan,nan
1701650690.3377318,nan,nan
1701650690.3389654,nan,nan
1701650690.3402312,nan,nan
1701650690.342917,nan,nan
1701650690.3463132,nan,nan
1701650690.3478003,nan,nan
1701650690.3503232,nan,nan
1701650690.3527007,nan,nan
1701650690.3596578,nan,nan
1701650690.3623352,nan,nan
1701650690.3660426,nan,nan
1701650690.3687704,nan,nan
1701650690.3705957,nan,nan
1701650690.373678,nan,nan
1701650690.3774357,nan,nan
1701650690.3798792,nan,nan
1701650690.3842874,nan,nan
1701650690.3869863,nan,nan
1701650690.4019938,nan,nan
1701650690.4034057,nan,nan
1701650690.4055777,nan,nan
1701650690.4088101,nan,nan
1701650690.4088116,nan,nan
1701650690.4115546,nan,nan
1701650690.411556,nan,nan
1701650690.4147136,nan,nan
1701650690.4171152,nan,nan
1701650690.418782,nan,nan
1701650690.420821,nan,nan
1701650690.422988,nan,nan
1701650690.4253824,nan,nan
1701650690.4280295,nan,nan
1701650690.4298306,nan,nan
1701650690.4315157,nan,nan
1701650690.4343212,nan,nan
1701650690.4357803,nan,nan
1701650690.4412699,nan,nan
1701650690.4439669,nan,nan
1701650690.4460235,nan,nan
1701650690.4524255,nan,nan
1701650690.454566,nan,nan
1701650690.455801,nan,nan
1701650690.4572842,nan,nan
1701650690.4646587,nan,nan
1701650690.46466,nan,nan
1701650690.4646616,nan,nan
1701650690.4687312,nan,nan
1701650690.4687326,nan,nan
1701650690.468734,nan,nan
1701650690.4792361,nan,nan
1701650690.4792404,nan,nan
1701650690.4792438,nan,nan
1701650690.483196,nan,nan
1701650690.4832015,nan,nan
1701650690.4832036,nan,nan
1701650690.4862807,nan,nan
1701650690.488194,nan,nan
1701650690.4881988,nan,nan
1701650690.4937468,nan,nan
1701650690.494492,nan,nan
1701650690.500413,nan,nan
1701650690.5004172,nan,nan
1701650690.5004184,nan,nan
1701650690.5004196,nan,nan
1701650690.5047536,nan,nan
1701650690.51396,nan,nan
1701650690.5172236,nan,nan
1701650690.5221121,nan,nan
1701650690.5221164,nan,nan
1701650690.5261815,nan,nan
1701650690.526186,nan,nan
1701650690.529418,nan,nan
1701650690.530304,nan,nan
1701650690.5343418,nan,nan
1701650690.5365984,nan,nan
1701650690.5376463,nan,nan
1701650690.546209,nan,nan
1701650690.5569053,nan,nan
1701650690.5569105,nan,nan
1701650690.5569127,nan,nan
1701650690.5588386,nan,nan
1701650690.5588427,nan,nan
1701650690.5613852,nan,nan
1701650690.5644805,nan,nan
1701650690.5662513,nan,nan
1701650690.5703182,nan,nan
1701650690.5727837,nan,nan
1701650690.575744,nan,nan
1701650690.578567,nan,nan
1701650690.5851862,nan,nan
1701650690.5872035,nan,nan
1701650690.5915644,nan,nan
1701650690.5915663,nan,nan
1701650690.5956829,nan,nan
1701650690.5995378,nan,nan
1701650690.6045191,nan,nan
1701650690.606336,nan,nan
1701650690.6074944,nan,nan
1701650690.6086543,nan,nan
1701650690.6116915,nan,nan
1701650690.612849,nan,nan
1701650690.621988,nan,nan
1701650690.6234798,nan,nan
1701650690.625354,nan,nan
1701650690.6269639,nan,nan
1701650690.6302688,nan,nan
1701650690.6385586,nan,nan
1701650690.6385634,nan,nan
1701650690.638565,nan,nan
1701650690.6385663,nan,nan
1701650690.639199,nan,nan
1701650690.6401768,nan,nan
1701650690.6447406,nan,nan
1701650690.6477153,nan,nan
1701650690.6515505,nan,nan
1701650690.6539745,nan,nan
1701650690.6567466,nan,nan
1701650690.658675,nan,nan
1701650690.6658108,nan,nan
1701650690.6683543,nan,nan
1701650690.671969,nan,nan
1701650690.6777766,nan,nan
1701650690.679867,nan,nan
1701650690.6845136,nan,nan
1701650690.696613,nan,nan
1701650690.6989722,nan,nan
1701650690.7023208,nan,nan
1701650690.704067,nan,nan
1701650690.706798,nan,nan
1701650690.7074103,nan,nan
1701650690.7140782,nan,nan
1701650690.7148898,nan,nan
1701650690.7175348,nan,nan
1701650690.71997,nan,nan
1701650690.7215776,nan,nan
1701650690.7235236,nan,nan
1701650690.7249002,nan,nan
1701650690.7263725,nan,nan
1701650690.7278652,nan,nan
1701650690.729635,nan,nan
1701650690.7308748,nan,nan
1701650690.7325025,nan,nan
1701650690.7372081,nan,nan
1701650690.738314,nan,nan
1701650690.7397897,nan,nan
1701650690.7414637,nan,nan
1701650690.743136,nan,nan
1701650690.744591,nan,nan
1701650690.746803,nan,nan
1701650690.7505548,nan,nan
1701650690.7535675,nan,nan
1701650690.755308,nan,nan
1701650690.7629626,nan,nan
1701650690.7651289,nan,nan
1701650690.7668355,nan,nan
1701650690.7682085,nan,nan
1701650690.769897,nan,nan
1701650690.771083,nan,nan
1701650690.77316,nan,nan
1701650690.7744093,nan,nan
1701650690.7759612,nan,nan
1701650690.7791808,nan,nan
1701650690.780104,nan,nan
1701650690.7818413,nan,nan
1701650690.7841177,nan,nan
1701650690.784965,nan,nan
1701650690.7899601,nan,nan
1701650690.7918782,nan,nan
1701650690.7938004,nan,nan
1701650690.7963681,nan,nan
1701650690.797792,nan,nan
1701650690.8002114,nan,nan
1701650690.8018107,nan,nan
1701650690.80454,nan,nan
1701650690.8105497,nan,nan
1701650690.8123229,nan,nan
1701650690.813913,nan,nan
1701650690.8209667,nan,nan
1701650690.822251,nan,nan
1701650690.8283617,nan,nan
1701650690.8312314,nan,nan
1701650690.8330405,nan,nan
1701650690.8345358,nan,nan
1701650690.8356576,nan,nan
1701650690.8366647,nan,nan
1701650690.8377156,nan,nan
1701650690.8401058,nan,nan
1701650690.8416219,nan,nan
1701650690.8493438,nan,nan
1701650690.8509302,nan,nan
1701650690.8527555,nan,nan
1701650690.8543613,nan,nan
1701650690.855369,nan,nan
1701650690.8576713,nan,nan
1701650690.8585231,nan,nan
1701650690.8596272,nan,nan
1701650690.8607578,nan,nan
1701650690.8626182,nan,nan
1701650690.864324,nan,nan
1701650690.8657296,nan,nan
1701650690.867713,nan,nan
1701650690.869361,nan,nan
1701650690.871157,nan,nan
1701650690.8725185,nan,nan
1701650690.8741577,nan,nan
1701650690.8759081,nan,nan
1701650690.8859537,nan,nan
1701650690.8903766,nan,nan
1701650690.8922668,nan,nan
1701650690.8937829,nan,nan
1701650690.8950045,nan,nan
1701650690.8960156,nan,nan
1701650690.8973281,nan,nan
1701650690.8987496,nan,nan
1701650690.900143,nan,nan
1701650690.9018986,nan,nan
1701650690.9030962,nan,nan
1701650690.9049993,nan,nan
1701650690.906571,nan,nan
1701650690.9079545,nan,nan
1701650690.9097621,nan,nan
1701650690.9112911,nan,nan
1701650690.9128618,nan,nan
1701650690.9145672,nan,nan
1701650690.9173315,nan,nan
1701650690.9190385,nan,nan
1701650690.9207447,nan,nan
1701650690.923568,nan,nan
1701650690.9273016,nan,nan
1701650690.9283898,nan,nan
1701650690.9374444,nan,nan
1701650690.9398763,nan,nan
1701650690.9453335,nan,nan
1701650690.9478052,nan,nan
1701650690.9546392,nan,nan
1701650690.956663,nan,nan
1701650690.9591346,nan,nan
1701650690.9624496,nan,nan
1701650690.9645836,nan,nan
1701650690.9669917,nan,nan
1701650690.9685383,nan,nan
1701650690.9751294,nan,nan
1701650690.9766037,nan,nan
1701650690.9789085,nan,nan
1701650690.9806275,nan,nan
1701650690.9825425,nan,nan
1701650690.9837742,nan,nan
1701650690.9851954,nan,nan
1701650690.9866164,nan,nan
1701650690.9884107,nan,nan
1701650690.9905915,nan,nan
1701650690.991762,nan,nan
1701650690.9927433,nan,nan
1701650690.9953103,nan,nan
1701650690.9960902,nan,nan
1701650691.0015988,nan,nan
1701650691.00255,nan,nan
1701650691.003614,nan,nan
1701650691.005156,nan,nan
1701650691.0069873,nan,nan
1701650691.0082333,nan,nan
1701650691.0103133,nan,nan
1701650691.0147812,nan,nan
1701650691.0159693,nan,nan
1701650691.0179496,nan,nan
1701650691.0210576,nan,nan
1701650691.0233192,nan,nan
1701650691.0264647,nan,nan
1701650691.0280507,nan,nan
